icon_id,display_name,description,source_type,related_kind,related_id,matched_item_id,icon_path,icon_by_id_path,collision_types
6448,Símbolo da Floresta,"Conjura uma vinha mortal na área escolhida por um curto período, aplicando Vínculos da Terra a vários inimigos próximos a cada poucos segundos, prendendo-os no lugar e reduzindo a Velocidade de Ataque.",skill_icon,skill,783,,all_icons_named_png/06448_simbolo_da_floresta.png,all_icons_by_id_png/6448.png,"skill_icon,db_asset"
6449,Concentração Dupla,"Aplica Concentração Dupla no Monstro Lunar por um curto período. Cada ataque automático bem-sucedido sob este efeito aplicará Instinto Bestial no personagem, aumentando a Recarga da Habilidade, Força de Acerto Crítico e poder de cura crítica. Se o Monstro Lunar não existir, Concentração Única é aplicada no personagem, aumentando a Recarga de Habilidades.",skill_icon,skill,784,,all_icons_named_png/06449_concentracao_dupla.png,all_icons_by_id_png/6449.png,"skill_icon,db_asset"
6450,Icone 6450,,db_icon_unmapped,,,,all_icons_named_png/06450_icone_6450.png,all_icons_by_id_png/6450.png,db_asset
6451,Icone 6451,,db_icon_unmapped,,,,all_icons_named_png/06451_icone_6451.png,all_icons_by_id_png/6451.png,db_asset
6452,Luar,"Reduz a velocidade de movimento do inimigo e aplica Luar por um curto período, causando dano mágico ao longo do tempo. O efeito é atualizado a cada ataque automático do Monstro Lunar.",skill_icon,skill,785,,all_icons_named_png/06452_luar.png,all_icons_by_id_png/6452.png,"skill_icon,db_asset"
6453,Aura da Floresta,"Aplica Aura da Floresta ao Monstro Lunar por um curto período, causando dano mágico ao longo do tempo a todos os inimigos próximos. O dano aumenta cada vez que o monstro recebe dano de ataques automáticos ou habilidades de dano instantâneo. Se o Monstro Lunar não existir, a Aura da Floresta será aplicada ao personagem, causando dano mágico ao longo do tempo a todos os inimigos próximos.",skill_icon,skill,786,,all_icons_named_png/06453_aura_da_floresta.png,all_icons_by_id_png/6453.png,"skill_icon,db_asset"
6454,Icone 6454,,db_icon_unmapped,,,,all_icons_named_png/06454_icone_6454.png,all_icons_by_id_png/6454.png,db_asset
6455,Bênção da Lua,"Aplica Bênção da Lua ao personagem ou aliado por um curto período, aumentando a chance de Acerto Crítico e a Penetração.",skill_icon,skill,787,,all_icons_named_png/06455_bencao_da_lua.png,all_icons_by_id_png/6455.png,"skill_icon,db_asset"
6456,Icone 6456,,db_icon_unmapped,,,,all_icons_named_png/06456_icone_6456.png,all_icons_by_id_png/6456.png,db_asset
6457,Retorno às Raízes,"Remove todos os efeitos negativos do Monstro Lunar e comanda-o a retornar ao personagem, aumentando a velocidade de movimento dele e tornando-o imune a danos até que retorne. Ao retornar, o Monstro Lunar remove vários efeitos negativos e de controle do personagem. Se o Monstro Lunar não existir, vários efeitos negativos e de controle serão removidos do personagem e Vento Favorável será aplicado por um curto período, aumentando a velocidade de movimento.",skill_icon,skill,788,,all_icons_named_png/06457_retorno_as_raizes.png,all_icons_by_id_png/6457.png,"skill_icon,db_asset"
6458,Icone 6458,,db_icon_unmapped,,,,all_icons_named_png/06458_icone_6458.png,all_icons_by_id_png/6458.png,db_asset
6459,Contato com a Natureza,"Aplica Cobertura Arbórea ao personagem por um curto período. Enquanto está sob o efeito, o personagem não pode ser atacado, se mover nem usar habilidades, ataques automáticos e itens. O personagem e todos os aliados próximos também se curam e ganham Proteção da Floresta por um curto período, aumentando as Defesas Física e Mágica.",skill_icon,skill,789,,all_icons_named_png/06459_contato_com_a_natureza.png,all_icons_by_id_png/6459.png,"skill_icon,db_asset"
6460,Icone 6460,,db_icon_unmapped,,,,all_icons_named_png/06460_icone_6460.png,all_icons_by_id_png/6460.png,db_asset
6461,Icone 6461,,db_icon_unmapped,,,,all_icons_named_png/06461_icone_6461.png,all_icons_by_id_png/6461.png,db_asset
6462,Icone 6462,,db_icon_unmapped,,,,all_icons_named_png/06462_icone_6462.png,all_icons_by_id_png/6462.png,db_asset
6463,Icone 6463,,db_icon_unmapped,,,,all_icons_named_png/06463_icone_6463.png,all_icons_by_id_png/6463.png,db_asset
6464,Icone 6464,,db_icon_unmapped,,,,all_icons_named_png/06464_icone_6464.png,all_icons_by_id_png/6464.png,db_asset
6465,Icone 6465,,db_icon_unmapped,,,,all_icons_named_png/06465_icone_6465.png,all_icons_by_id_png/6465.png,db_asset
6466,Icone 6466,,db_icon_unmapped,,,,all_icons_named_png/06466_icone_6466.png,all_icons_by_id_png/6466.png,db_asset
6467,Icone 6467,,db_icon_unmapped,,,,all_icons_named_png/06467_icone_6467.png,all_icons_by_id_png/6467.png,db_asset
6468,Icone 6468,,db_icon_unmapped,,,,all_icons_named_png/06468_icone_6468.png,all_icons_by_id_png/6468.png,db_asset
6469,Icone 6469,,db_icon_unmapped,,,,all_icons_named_png/06469_icone_6469.png,all_icons_by_id_png/6469.png,db_asset
6470,Icone 6470,,db_icon_unmapped,,,,all_icons_named_png/06470_icone_6470.png,all_icons_by_id_png/6470.png,db_asset
6471,Icone 6471,,db_icon_unmapped,,,,all_icons_named_png/06471_icone_6471.png,all_icons_by_id_png/6471.png,db_asset
6472,Icone 6472,,db_icon_unmapped,,,,all_icons_named_png/06472_icone_6472.png,all_icons_by_id_png/6472.png,db_asset
6473,Despertar da Fera,"Evoca o Monstro Lunar para lutar pelo personagem enquanto está ativa. A cada poucos ataques automáticos, ele causa dano a todos os inimigos próximos. O monstro segue o personagem e ataca seus alvos, permanecendo a até 6 metros. O monstro desaparece quando a habilidade é desativada. Habilidade permanente.",skill_icon,skill,776,,all_icons_named_png/06473_despertar_da_fera.png,all_icons_by_id_png/6473.png,"skill_icon,db_asset"
6474,Icone 6474,,db_icon_unmapped,,,,all_icons_named_png/06474_icone_6474.png,all_icons_by_id_png/6474.png,db_asset
6475,Icone 6475,,db_icon_unmapped,,,,all_icons_named_png/06475_icone_6475.png,all_icons_by_id_png/6475.png,db_asset
6476,Icone 6476,,db_icon_unmapped,,,,all_icons_named_png/06476_icone_6476.png,all_icons_by_id_png/6476.png,db_asset
6477,Icone 6477,,db_icon_unmapped,,,,all_icons_named_png/06477_icone_6477.png,all_icons_by_id_png/6477.png,db_asset
6478,Icone 6478,,db_icon_unmapped,,,,all_icons_named_png/06478_icone_6478.png,all_icons_by_id_png/6478.png,db_asset
6479,Icone 6479,,db_icon_unmapped,,,,all_icons_named_png/06479_icone_6479.png,all_icons_by_id_png/6479.png,db_asset
6480,Icone 6480,,db_icon_unmapped,,,,all_icons_named_png/06480_icone_6480.png,all_icons_by_id_png/6480.png,db_asset
6481,Icone 6481,,db_icon_unmapped,,,,all_icons_named_png/06481_icone_6481.png,all_icons_by_id_png/6481.png,db_asset
6482,Icone 6482,,db_icon_unmapped,,,,all_icons_named_png/06482_icone_6482.png,all_icons_by_id_png/6482.png,db_asset
6483,Icone 6483,,db_icon_unmapped,,,,all_icons_named_png/06483_icone_6483.png,all_icons_by_id_png/6483.png,db_asset
6484,Icone 6484,,db_icon_unmapped,,,,all_icons_named_png/06484_icone_6484.png,all_icons_by_id_png/6484.png,db_asset
6485,Icone 6485,,db_icon_unmapped,,,,all_icons_named_png/06485_icone_6485.png,all_icons_by_id_png/6485.png,db_asset
6486,Posicionar a balestra com estacas,A balestra com estacas é uma arma terrível contra vampiros mal protegidos por armaduras! A habilidade só está disponível na atração Comoção Oculta.,skill_icon,skill,795,,all_icons_named_png/06486_posicionar_a_balestra_com_estacas.png,all_icons_by_id_png/6486.png,"skill_icon,db_asset"
6487,Posicione o Guardião Abóbora,O Guardião Abóbora é um guerreiro mágico trazido à vida pela magia da Noite Mediana. A habilidade só está disponível na atração Comoção Oculta.,skill_icon,skill,796,,all_icons_named_png/06487_posicione_o_guardiao_abobora.png,all_icons_by_id_png/6487.png,"skill_icon,db_asset"
6488,Icone 6488,,db_icon_unmapped,,,,all_icons_named_png/06488_icone_6488.png,all_icons_by_id_png/6488.png,db_asset
6489,Icone 6489,,db_icon_unmapped,,,,all_icons_named_png/06489_icone_6489.png,all_icons_by_id_png/6489.png,db_asset
6490,Icone 6490,,db_icon_unmapped,,,,all_icons_named_png/06490_icone_6490.png,all_icons_by_id_png/6490.png,db_asset
6491,Icone 6491,,db_icon_unmapped,,,,all_icons_named_png/06491_icone_6491.png,all_icons_by_id_png/6491.png,db_asset
6492,Icone 6492,,db_icon_unmapped,,,,all_icons_named_png/06492_icone_6492.png,all_icons_by_id_png/6492.png,db_asset
6493,Icone 6493,,db_icon_unmapped,,,,all_icons_named_png/06493_icone_6493.png,all_icons_by_id_png/6493.png,db_asset
6494,Icone 6494,,db_icon_unmapped,,,,all_icons_named_png/06494_icone_6494.png,all_icons_by_id_png/6494.png,db_asset
6495,Icone 6495,,db_icon_unmapped,,,,all_icons_named_png/06495_icone_6495.png,all_icons_by_id_png/6495.png,db_asset
6496,Icone 6496,,db_icon_unmapped,,,,all_icons_named_png/06496_icone_6496.png,all_icons_by_id_png/6496.png,db_asset
6497,Icone 6497,,db_icon_unmapped,,,,all_icons_named_png/06497_icone_6497.png,all_icons_by_id_png/6497.png,db_asset
6498,Icone 6498,,db_icon_unmapped,,,,all_icons_named_png/06498_icone_6498.png,all_icons_by_id_png/6498.png,db_asset
6499,Icone 6499,,db_icon_unmapped,,,,all_icons_named_png/06499_icone_6499.png,all_icons_by_id_png/6499.png,db_asset
6500,Icone 6500,,db_icon_unmapped,,,,all_icons_named_png/06500_icone_6500.png,all_icons_by_id_png/6500.png,db_asset
6501,Icone 6501,,db_icon_unmapped,,,,all_icons_named_png/06501_icone_6501.png,all_icons_by_id_png/6501.png,db_asset
6502,Icone 6502,,db_icon_unmapped,,,,all_icons_named_png/06502_icone_6502.png,all_icons_by_id_png/6502.png,db_asset
6503,Icone 6503,,db_icon_unmapped,,,,all_icons_named_png/06503_icone_6503.png,all_icons_by_id_png/6503.png,db_asset
6504,Icone 6504,,db_icon_unmapped,,,,all_icons_named_png/06504_icone_6504.png,all_icons_by_id_png/6504.png,db_asset
6505,Icone 6505,,db_icon_unmapped,,,,all_icons_named_png/06505_icone_6505.png,all_icons_by_id_png/6505.png,db_asset
6506,Relicário,Staff 2h Rare,item_id_match,item,6506,6506,all_icons_named_png/06506_relicario.png,all_icons_by_id_png/6506.png,db_asset
6507,Icone 6507,,db_icon_unmapped,,,,all_icons_named_png/06507_icone_6507.png,all_icons_by_id_png/6507.png,db_asset
6508,Martelada,Envie os mortos-vivos de volta para o submundo o mais rápido possível! A habilidade só está disponível na atração Esmaga Zumbis!,skill_icon,skill,799,,all_icons_named_png/06508_martelada.png,all_icons_by_id_png/6508.png,"skill_icon,db_asset"
6509,Posicionar a armadilha gélida,Uma armadilha gélida é um dispositivo inteligente que não permitirá que o inimigo fuja! A habilidade só está disponível na atração Comoção Oculta.,skill_icon,skill,798,,all_icons_named_png/06509_posicionar_a_armadilha_gelida.png,all_icons_by_id_png/6509.png,"skill_icon,db_asset"
6510,Evolução da Alma,O poder do espírito é a base do poder dos vampiros e o disfarce não pode ser renovado sem fortalecer o espírito! A habilidade só está disponível na atração Evolução Vampírica.,skill_icon,skill,800,,all_icons_named_png/06510_evolucao_da_alma.png,all_icons_by_id_png/6510.png,"skill_icon,db_asset"
6511,Evolução do Corpo,Nova forma – novas habilidades físicas! A habilidade só está disponível na atração Evolução Vampírica.,skill_icon,skill,801,,all_icons_named_png/06511_evolucao_do_corpo.png,all_icons_by_id_png/6511.png,"skill_icon,db_asset"
6512,Icone 6512,,db_icon_unmapped,,,,all_icons_named_png/06512_icone_6512.png,all_icons_by_id_png/6512.png,db_asset
6513,Icone 6513,,db_icon_unmapped,,,,all_icons_named_png/06513_icone_6513.png,all_icons_by_id_png/6513.png,db_asset
6514,Icone 6514,,db_icon_unmapped,,,,all_icons_named_png/06514_icone_6514.png,all_icons_by_id_png/6514.png,db_asset
6515,Icone 6515,,db_icon_unmapped,,,,all_icons_named_png/06515_icone_6515.png,all_icons_by_id_png/6515.png,db_asset
6516,Icone 6516,,db_icon_unmapped,,,,all_icons_named_png/06516_icone_6516.png,all_icons_by_id_png/6516.png,db_asset
6517,Icone 6517,,db_icon_unmapped,,,,all_icons_named_png/06517_icone_6517.png,all_icons_by_id_png/6517.png,db_asset
6518,Icone 6518,,db_icon_unmapped,,,,all_icons_named_png/06518_icone_6518.png,all_icons_by_id_png/6518.png,db_asset
6519,Icone 6519,,db_icon_unmapped,,,,all_icons_named_png/06519_icone_6519.png,all_icons_by_id_png/6519.png,db_asset
6520,Icone 6520,,db_icon_unmapped,,,,all_icons_named_png/06520_icone_6520.png,all_icons_by_id_png/6520.png,db_asset
6521,Icone 6521,,db_icon_unmapped,,,,all_icons_named_png/06521_icone_6521.png,all_icons_by_id_png/6521.png,db_asset
6522,Icone 6522,,db_icon_unmapped,,,,all_icons_named_png/06522_icone_6522.png,all_icons_by_id_png/6522.png,db_asset
6523,Icone 6523,,db_icon_unmapped,,,,all_icons_named_png/06523_icone_6523.png,all_icons_by_id_png/6523.png,db_asset
6524,Icone 6524,,db_icon_unmapped,,,,all_icons_named_png/06524_icone_6524.png,all_icons_by_id_png/6524.png,db_asset
6525,Icone 6525,,db_icon_unmapped,,,,all_icons_named_png/06525_icone_6525.png,all_icons_by_id_png/6525.png,db_asset
6526,Icone 6526,,db_icon_unmapped,,,,all_icons_named_png/06526_icone_6526.png,all_icons_by_id_png/6526.png,db_asset
6527,Icone 6527,,db_icon_unmapped,,,,all_icons_named_png/06527_icone_6527.png,all_icons_by_id_png/6527.png,db_asset
6528,Icone 6528,,db_icon_unmapped,,,,all_icons_named_png/06528_icone_6528.png,all_icons_by_id_png/6528.png,db_asset
6529,Icone 6529,,db_icon_unmapped,,,,all_icons_named_png/06529_icone_6529.png,all_icons_by_id_png/6529.png,db_asset
6530,Icone 6530,,db_icon_unmapped,,,,all_icons_named_png/06530_icone_6530.png,all_icons_by_id_png/6530.png,db_asset
6531,Icone 6531,,db_icon_unmapped,,,,all_icons_named_png/06531_icone_6531.png,all_icons_by_id_png/6531.png,db_asset
6532,Icone 6532,,db_icon_unmapped,,,,all_icons_named_png/06532_icone_6532.png,all_icons_by_id_png/6532.png,db_asset
6533,Icone 6533,,db_icon_unmapped,,,,all_icons_named_png/06533_icone_6533.png,all_icons_by_id_png/6533.png,db_asset
6534,Icone 6534,,db_icon_unmapped,,,,all_icons_named_png/06534_icone_6534.png,all_icons_by_id_png/6534.png,db_asset
6535,Icone 6535,,db_icon_unmapped,,,,all_icons_named_png/06535_icone_6535.png,all_icons_by_id_png/6535.png,db_asset
6536,Icone 6536,,db_icon_unmapped,,,,all_icons_named_png/06536_icone_6536.png,all_icons_by_id_png/6536.png,db_asset
6537,Icone 6537,,db_icon_unmapped,,,,all_icons_named_png/06537_icone_6537.png,all_icons_by_id_png/6537.png,db_asset
6538,Icone 6538,,db_icon_unmapped,,,,all_icons_named_png/06538_icone_6538.png,all_icons_by_id_png/6538.png,db_asset
6539,Icone 6539,,db_icon_unmapped,,,,all_icons_named_png/06539_icone_6539.png,all_icons_by_id_png/6539.png,db_asset
6540,Icone 6540,,db_icon_unmapped,,,,all_icons_named_png/06540_icone_6540.png,all_icons_by_id_png/6540.png,db_asset
6541,Icone 6541,,db_icon_unmapped,,,,all_icons_named_png/06541_icone_6541.png,all_icons_by_id_png/6541.png,db_asset
6542,Icone 6542,,db_icon_unmapped,,,,all_icons_named_png/06542_icone_6542.png,all_icons_by_id_png/6542.png,db_asset
6543,Icone 6543,,db_icon_unmapped,,,,all_icons_named_png/06543_icone_6543.png,all_icons_by_id_png/6543.png,db_asset
6544,Icone 6544,,db_icon_unmapped,,,,all_icons_named_png/06544_icone_6544.png,all_icons_by_id_png/6544.png,db_asset
6545,Icone 6545,,db_icon_unmapped,,,,all_icons_named_png/06545_icone_6545.png,all_icons_by_id_png/6545.png,db_asset
6546,Icone 6546,,db_icon_unmapped,,,,all_icons_named_png/06546_icone_6546.png,all_icons_by_id_png/6546.png,db_asset
6547,Icone 6547,,db_icon_unmapped,,,,all_icons_named_png/06547_icone_6547.png,all_icons_by_id_png/6547.png,db_asset
6548,Icone 6548,,db_icon_unmapped,,,,all_icons_named_png/06548_icone_6548.png,all_icons_by_id_png/6548.png,db_asset
6549,Icone 6549,,db_icon_unmapped,,,,all_icons_named_png/06549_icone_6549.png,all_icons_by_id_png/6549.png,db_asset
6550,Icone 6550,,db_icon_unmapped,,,,all_icons_named_png/06550_icone_6550.png,all_icons_by_id_png/6550.png,db_asset
6551,Ímpeto da Noite,,skill_icon,skill,803,,all_icons_named_png/06551_impeto_da_noite.png,all_icons_by_id_png/6551.png,"skill_icon,db_asset"
6552,Ajuda Coaxante,,skill_icon,skill,802,,all_icons_named_png/06552_ajuda_coaxante.png,all_icons_by_id_png/6552.png,"skill_icon,db_asset"
6553,Icone 6553,,db_icon_unmapped,,,,all_icons_named_png/06553_icone_6553.png,all_icons_by_id_png/6553.png,db_asset
6554,Icone 6554,,db_icon_unmapped,,,,all_icons_named_png/06554_icone_6554.png,all_icons_by_id_png/6554.png,db_asset
6555,Aturdir Perigoso,,skill_icon,skill,804,,all_icons_named_png/06555_aturdir_perigoso.png,all_icons_by_id_png/6555.png,"skill_icon,db_asset"
6556,Icone 6556,,db_icon_unmapped,,,,all_icons_named_png/06556_icone_6556.png,all_icons_by_id_png/6556.png,db_asset
6557,Icone 6557,,db_icon_unmapped,,,,all_icons_named_png/06557_icone_6557.png,all_icons_by_id_png/6557.png,db_asset
6558,Icone 6558,,db_icon_unmapped,,,,all_icons_named_png/06558_icone_6558.png,all_icons_by_id_png/6558.png,db_asset
6559,Icone 6559,,db_icon_unmapped,,,,all_icons_named_png/06559_icone_6559.png,all_icons_by_id_png/6559.png,db_asset
6560,Icone 6560,,db_icon_unmapped,,,,all_icons_named_png/06560_icone_6560.png,all_icons_by_id_png/6560.png,db_asset
6561,Icone 6561,,db_icon_unmapped,,,,all_icons_named_png/06561_icone_6561.png,all_icons_by_id_png/6561.png,db_asset
6562,Icone 6562,,db_icon_unmapped,,,,all_icons_named_png/06562_icone_6562.png,all_icons_by_id_png/6562.png,db_asset
6563,Icone 6563,,db_icon_unmapped,,,,all_icons_named_png/06563_icone_6563.png,all_icons_by_id_png/6563.png,db_asset
6564,Icone 6564,,db_icon_unmapped,,,,all_icons_named_png/06564_icone_6564.png,all_icons_by_id_png/6564.png,db_asset
6565,Icone 6565,,db_icon_unmapped,,,,all_icons_named_png/06565_icone_6565.png,all_icons_by_id_png/6565.png,db_asset
6566,Cólera Perfurante,"Aplica Cólera Perfurante ao personagem por um curto período. Enquanto está sob o efeito, cada golpe crítico aumenta a chance de Acerto Crítico do personagem e aplica Fúria Reprimida por um curto período, aumentando a Força de Acerto Crítico.",skill_icon,skill,387,,all_icons_named_png/06566_colera_perfurante.png,all_icons_by_id_png/6566.png,"skill_icon,db_asset"
6567,Lâmina do Vórtice,"Ataca todos os inimigos próximos, causando dano físico. Alvos sob o efeito de Sangramento recebem mais dano.",skill_icon,skill,213,,all_icons_named_png/06567_lamina_do_vortice.png,all_icons_by_id_png/6567.png,"skill_icon,db_asset"
6568,Marca da Lâmina,"Aplica a Marca da Lâmina ao personagem por um curto período, curando-o a cada ataque automático bem-sucedido e habilidade de dano instantâneo.",skill_icon,skill,378,,all_icons_named_png/06568_marca_da_lamina.png,all_icons_by_id_png/6568.png,"skill_icon,db_asset"
6569,Baú Secreto do Bárbaro I,Staff 2h Common,item_id_match,item,6569,6569,all_icons_named_png/06569_bau_secreto_do_barbaro_i.png,all_icons_by_id_png/6569.png,"skill_icon,db_asset"
6570,Baú Secreto do Ladino I,Staff 2h Common,item_id_match,item,6570,6570,all_icons_named_png/06570_bau_secreto_do_ladino_i.png,all_icons_by_id_png/6570.png,"skill_icon,db_asset"
6571,Baú Secreto do Xamã I,Staff 2h Common,item_id_match,item,6571,6571,all_icons_named_png/06571_bau_secreto_do_xama_i.png,all_icons_by_id_png/6571.png,db_asset
6572,Baú Secreto do Dançarino da Lâmina I,Staff 2h Common,item_id_match,item,6572,6572,all_icons_named_png/06572_bau_secreto_do_dancarino_da_lamina_i.png,all_icons_by_id_png/6572.png,db_asset
6573,Baú Secreto do Patrulheiro I,Staff 2h Common,item_id_match,item,6573,6573,all_icons_named_png/06573_bau_secreto_do_patrulheiro_i.png,all_icons_by_id_png/6573.png,db_asset
6574,Baú Secreto do Druida I,Staff 2h Common,item_id_match,item,6574,6574,all_icons_named_png/06574_bau_secreto_do_druida_i.png,all_icons_by_id_png/6574.png,db_asset
6575,Baú Secreto do Bárbaro II,Staff 2h Common,item_id_match,item,6575,6575,all_icons_named_png/06575_bau_secreto_do_barbaro_ii.png,all_icons_by_id_png/6575.png,db_asset
6576,Baú Secreto do Ladino II,Staff 2h Common,item_id_match,item,6576,6576,all_icons_named_png/06576_bau_secreto_do_ladino_ii.png,all_icons_by_id_png/6576.png,db_asset
6577,Baú Secreto do Xamã II,Staff 2h Common,item_id_match,item,6577,6577,all_icons_named_png/06577_bau_secreto_do_xama_ii.png,all_icons_by_id_png/6577.png,db_asset
6578,Baú Secreto do Dançarino da Lâmina II,Staff 2h Common,item_id_match,item,6578,6578,all_icons_named_png/06578_bau_secreto_do_dancarino_da_lamina_ii.png,all_icons_by_id_png/6578.png,db_asset
6579,Baú Secreto do Patrulheiro II,Staff 2h Common,item_id_match,item,6579,6579,all_icons_named_png/06579_bau_secreto_do_patrulheiro_ii.png,all_icons_by_id_png/6579.png,db_asset
6580,Baú Secreto do Druida II,Staff 2h Common,item_id_match,item,6580,6580,all_icons_named_png/06580_bau_secreto_do_druida_ii.png,all_icons_by_id_png/6580.png,db_asset
6581,кристалл 1меч,,item_id_match,item,6581,6581,all_icons_named_png/06581_1.png,all_icons_by_id_png/6581.png,db_asset
6582,кристалл лук,,item_id_match,item,6582,6582,all_icons_named_png/06582_icon_6582.png,all_icons_by_id_png/6582.png,db_asset
6583,Poção de vida grande [Presente],,item_id_match,item,6583,6583,all_icons_named_png/06583_pocao_de_vida_grande_presente.png,all_icons_by_id_png/6583.png,db_asset
6584,Estalajadeiro Ausima,,item_id_match,item,6584,6584,all_icons_named_png/06584_estalajadeiro_ausima.png,all_icons_by_id_png/6584.png,db_asset
6585,Servo Apu,,item_id_match,item,6585,6585,all_icons_named_png/06585_servo_apu.png,all_icons_by_id_png/6585.png,db_asset
6586,Carpinteiro Saleyman,,item_id_match,item,6586,6586,all_icons_named_png/06586_carpinteiro_saleyman.png,all_icons_by_id_png/6586.png,db_asset
6587,Poção de cura grande [Presente],Provocação,item_id_match,item,6587,6587,all_icons_named_png/06587_pocao_de_cura_grande_presente.png,all_icons_by_id_png/6587.png,db_asset
6588,Peitoral vermelho da Liga Sem-correntes,"Aplica Agressão ao inimigo por um curto período, provocando os monstros a atacarem o personagem e fazendo os jogadores perderem o foco em seu alvo.",item_id_match,item,6588,6588,all_icons_named_png/06588_peitoral_vermelho_da_liga_sem-correntes.png,all_icons_by_id_png/6588.png,db_asset
6589,Armeiro Khadid,Aumenta a quantidade de vida regenerada a cada 5 segundos.,item_id_match,item,6589,6589,all_icons_named_png/06589_armeiro_khadid.png,all_icons_by_id_png/6589.png,db_asset
6590,Manto vermelha,Regeneração de Vida,item_id_match,item,6590,6590,all_icons_named_png/06590_manto_vermelha.png,all_icons_by_id_png/6590.png,db_asset
6591,Alfaiate Fática,Aumenta a quantidade de vida regenerada a cada 5 segundos.,item_id_match,item,6591,6591,all_icons_named_png/06591_alfaiate_fatica.png,all_icons_by_id_png/6591.png,db_asset
6592,Coureiro Amit,,item_id_match,item,6592,6592,all_icons_named_png/06592_coureiro_amit.png,all_icons_by_id_png/6592.png,db_asset
6593,Carpinteiro Zilkharshein,,item_id_match,item,6593,6593,all_icons_named_png/06593_carpinteiro_zilkharshein.png,all_icons_by_id_png/6593.png,db_asset
6594,Mercador Ashward,,item_id_match,item,6594,6594,all_icons_named_png/06594_mercador_ashward.png,all_icons_by_id_png/6594.png,db_asset
6595,Mercador Roddy,Aumenta a quantidade máxima de vida.,item_id_match,item,6595,6595,all_icons_named_png/06595_mercador_roddy.png,all_icons_by_id_png/6595.png,db_asset
6596,Mercador Liafel,Aumento de Energia,item_id_match,item,6596,6596,all_icons_named_png/06596_mercador_liafel.png,all_icons_by_id_png/6596.png,"skill_icon,db_asset"
6597,Mercador Ludovico,Aumenta a quantidade máxima de energia.,item_id_match,item,6597,6597,all_icons_named_png/06597_mercador_ludovico.png,all_icons_by_id_png/6597.png,db_asset
6598,Mestre Klaus,Restauração de Vida,item_id_match,item,6598,6598,all_icons_named_png/06598_mestre_klaus.png,all_icons_by_id_png/6598.png,db_asset
6599,Mestre Rolfil,Aumento de Vida,item_id_match,item,6599,6599,all_icons_named_png/06599_mestre_rolfil.png,all_icons_by_id_png/6599.png,db_asset
6600,Mestre Avrash,Aumento de Vida,item_id_match,item,6600,6600,all_icons_named_png/06600_mestre_avrash.png,all_icons_by_id_png/6600.png,db_asset
6601,Mestre Roha,Aumenta a quantidade máxima de vida.,item_id_match,item,6601,6601,all_icons_named_png/06601_mestre_roha.png,all_icons_by_id_png/6601.png,db_asset
6602,Mestre Ravsha,Aumenta a quantidade máxima de vida.,item_id_match,item,6602,6602,all_icons_named_png/06602_mestre_ravsha.png,all_icons_by_id_png/6602.png,"skill_icon,db_asset"
6603,Mestre Manfried,Aumenta a quantidade máxima de vida.,item_id_match,item,6603,6603,all_icons_named_png/06603_mestre_manfried.png,all_icons_by_id_png/6603.png,db_asset
6604,Mestre Arnulf,,item_id_match,item,6604,6604,all_icons_named_png/06604_mestre_arnulf.png,all_icons_by_id_png/6604.png,db_asset
6605,Althaea dourada,,item_id_match,item,6605,6605,all_icons_named_png/06605_althaea_dourada.png,all_icons_by_id_png/6605.png,db_asset
6606,Althaea,,item_id_match,item,6606,6606,all_icons_named_png/06606_althaea.png,all_icons_by_id_png/6606.png,db_asset
6607,Selo de Imperecibilidade [Presente],Spear 2h Rare,item_id_match,item,6607,6607,all_icons_named_png/06607_selo_de_imperecibilidade_presente.png,all_icons_by_id_png/6607.png,db_asset
6608,Pergaminho de Reparo [Presente],,item_id_match,item,6608,6608,all_icons_named_png/06608_pergaminho_de_reparo_presente.png,all_icons_by_id_png/6608.png,db_asset
6609,Pergaminho de Teletransporte [Presente],,item_id_match,item,6609,6609,all_icons_named_png/06609_pergaminho_de_teletransporte_presente.png,all_icons_by_id_png/6609.png,db_asset
6610,Ingresso de Arena [Presente],Restaura a quantidade especificada de energia.,item_id_match,item,6610,6610,all_icons_named_png/06610_ingresso_de_arena_presente.png,all_icons_by_id_png/6610.png,db_asset
6611,Icone 6611,,db_icon_unmapped,,,,all_icons_named_png/06611_icone_6611.png,all_icons_by_id_png/6611.png,db_asset
6612,Icone 6612,,db_icon_unmapped,,,,all_icons_named_png/06612_icone_6612.png,all_icons_by_id_png/6612.png,db_asset
6613,Icone 6613,,db_icon_unmapped,,,,all_icons_named_png/06613_icone_6613.png,all_icons_by_id_png/6613.png,db_asset
6614,Fada da manhã [Presente],,item_id_match,item,6614,6614,all_icons_named_png/06614_fada_da_manha_presente.png,all_icons_by_id_png/6614.png,db_asset
6615,Fada das flores [Presente],,item_id_match,item,6615,6615,all_icons_named_png/06615_fada_das_flores_presente.png,all_icons_by_id_png/6615.png,db_asset
6616,Fada má [Presente],,item_id_match,item,6616,6616,all_icons_named_png/06616_fada_ma_presente.png,all_icons_by_id_png/6616.png,db_asset
6617,Vestido de feiticeira [Presente],,item_id_match,item,6617,6617,all_icons_named_png/06617_vestido_de_feiticeira_presente.png,all_icons_by_id_png/6617.png,db_asset
6618,Vestido de princesa [Presente],,item_id_match,item,6618,6618,all_icons_named_png/06618_vestido_de_princesa_presente.png,all_icons_by_id_png/6618.png,db_asset
